,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
1089,2006,TALAVASAL,. CHINNADURAI K,W,DMK,M,33,SC,60287,182114,132062,131943,0.7251611627881437,N
1090,2006,TALAVASAL,. ELANGOVAN P,N,AIADMK,M,58,SC,50238,182114,132062,131943,0.7251611627881437,W
1090,2006,TALAVASAL,. ELANGOVAN P,N,AIADMK,M,58,SC,50238,182114,132062,131943,0.7251611627881437,N
1091,2006,TALAVASAL,. GEETHA K,N,DMDK,F,27,SC,12824,182114,132062,131943,0.7251611627881437,N
1092,2006,TALAVASAL,. RAJKUMAR P,N,IND,M,26,SC,2096,182114,132062,131943,0.7251611627881437,N
1093,2006,TALAVASAL,. PARAMASIVAM M,N,IND,M,33,SC,1476,182114,132062,131943,0.7251611627881437,N
1094,2006,TALAVASAL,. SARAVANAN S,N,BJP,M,49,SC,1309,182114,132062,131943,0.7251611627881437,N
1095,2006,TALAVASAL,. MUTHAIYAN K,N,IND,M,26,SC,1189,182114,132062,131943,0.7251611627881437,N
1095,2006,TALAVASAL,. MUTHAIYAN K,N,IND,M,26,SC,1189,182114,132062,131943,0.7251611627881437,N
1096,2006,TALAVASAL,. MANIVANNAN P,N,BSP,M,38,SC,1106,182114,132062,131943,0.7251611627881437,N
1097,2006,TALAVASAL,. RAJAMANI J,N,IND,F,45,SC,548,182114,132062,131943,0.7251611627881437,N
1098,2006,TALAVASAL,. CHELLAMUTHU K,N,SP,M,43,SC,451,182114,132062,131943,0.7251611627881437,N
1099,2006,TALAVASAL,. POONGOTHAI J,N,IND,F,34,SC,419,182114,132062,131943,0.7251611627881437,N
1100,2006,RASIPURAM,. RAMASWAMY.K.P,W,DMK,M,54,GEN,62629,187025,137750,137750,0.7365325491244487,N
1101,2006,RASIPURAM,. SUNDARAM.P.R.,N,AIADMK,M,55,GEN,57660,187025,137750,137750,0.7365325491244487,N
1102,2006,RASIPURAM,. RAJAGOUNDER.R,N,DMDK,M,48,GEN,11992,187025,137750,137750,0.7365325491244487,W
1103,2006,RASIPURAM,. RAMASAMY.K,N,IND,M,43,GEN,1490,187025,137750,137750,0.7365325491244487,N
1103,2006,RASIPURAM,. RAMASAMY.K,N,IND,M,43,GEN,1490,187025,137750,137750,0.7365325491244487,N
1104,2006,RASIPURAM,. RAJAMANI.VELU,N,BJP,M,54,GEN,1427,187025,137750,137750,0.7365325491244487,N
1105,2006,RASIPURAM,. VENKATACHALAM.P,N,IND,M,47,GEN,889,187025,137750,137750,0.7365325491244487,N
1106,2006,RASIPURAM,. DURAISAMY.P,N,IND,M,44,GEN,530,187025,137750,137750,0.7365325491244487,N
1107,2006,RASIPURAM,. CHINNUSAMY.R,N,IND,M,55,GEN,478,187025,137750,137750,0.7365325491244487,N
1108,2006,RASIPURAM,. SHANMUGAM.L,N,IND,M,45,GEN,213,187025,137750,137750,0.7365325491244487,W
1109,2006,RASIPURAM,. GANAPATHY.R,N,IND,M,54,GEN,155,187025,137750,137750,0.7365325491244487,N
1110,2006,RASIPURAM,. GOVINDHASAMY.R,N,IND,M,55,GEN,147,187025,137750,137750,0.7365325491244487,N
1111,2006,RASIPURAM,. KANDHASAMY.S,N,IND,M,47,GEN,140,187025,137750,137750,0.7365325491244487,W
1112,2006,SENDAMANGALAM,. PONNUSAMY.K,W,DMK,M,54,ST,64506,182451,129252,129240,0.7084203429962017,W
1112,2006,SENDAMANGALAM,. PONNUSAMY.K,W,DMK,M,54,ST,64506,182451,129252,129240,0.7084203429962017,W
1113,2006,SENDAMANGALAM,. CHANDRAN.P,N,AIADMK,M,45,ST,47972,182451,129252,129240,0.7084203429962017,N
1114,2006,SENDAMANGALAM,. SANTHI(TMT).R,N,DMDK,F,31,ST,11747,182451,129252,129240,0.7084203429962017,N
1115,2006,SENDAMANGALAM,. KUPPUSAMY.K,N,BJP,M,56,ST,1913,182451,129252,129240,0.7084203429962017,N
1115,2006,SENDAMANGALAM,. KUPPUSAMY.K,N,BJP,M,56,ST,1913,182451,129252,129240,0.7084203429962017,N
1116,2006,SENDAMANGALAM,. CHANDRASEKARAN.C,N,IND,M,39,ST,1612,182451,129252,129240,0.7084203429962017,N
1117,2006,SENDAMANGALAM,. CHANDRASEKARAN.C,N,IND,M,37,ST,1490,182451,129252,129240,0.7084203429962017,N
1118,2006,NAMAKKAL,. JAYAKUMAR.K,W,INC,M,56,SC,61306,212232,143999,143999,0.6784980587281843,N
1119,2006,NAMAKKAL,. SARADHA(TMT).R,N,AIADMK,F,43,SC,53207,212232,143999,143999,0.6784980587281843,N
1120,2006,NAMAKKAL,. AMUDHA(TMT).P,N,DMDK,F,34,SC,22401,212232,143999,143999,0.6784980587281843,N
1121,2006,NAMAKKAL,. NATARAJAN.M,N,BJP,M,53,SC,2178,212232,143999,143999,0.6784980587281843,N
1122,2006,NAMAKKAL,. NATARAJAN.A,N,IND,M,35,SC,1496,212232,143999,143999,0.6784980587281843,N
1123,2006,NAMAKKAL,. VIJAYAMBAL(TMT).A,N,BSP,F,43,SC,853,212232,143999,143999,0.6784980587281843,N
1123,2006,NAMAKKAL,. VIJAYAMBAL(TMT).A,N,BSP,F,43,SC,853,212232,143999,143999,0.6784980587281843,N
1124,2006,NAMAKKAL,. RAMADOSS.K.D,N,IND,M,43,SC,537,212232,143999,143999,0.6784980587281843,N
1125,2006,NAMAKKAL,. KARALAN.R,N,IND,M,45,SC,442,212232,143999,143999,0.6784980587281843,N
1126,2006,NAMAKKAL,. KANNAN.P,N,LJP,M,37,SC,408,212232,143999,143999,0.6784980587281843,N
1126,2006,NAMAKKAL,. KANNAN.P,N,LJP,M,37,SC,408,212232,143999,143999,0.6784980587281843,N
1127,2006,NAMAKKAL,. DHANAPAL.T,N,IND,M,28,SC,381,212232,143999,143999,0.6784980587281843,N
1127,2006,NAMAKKAL,. DHANAPAL.T,N,IND,M,28,SC,381,212232,143999,143999,0.6784980587281843,N
1128,2006,NAMAKKAL,. SUBRAMANIAM.A,N,IND,M,29,SC,286,212232,143999,143999,0.6784980587281843,N
1129,2006,NAMAKKAL,. ANNADURAI.S,N,IND,M,31,SC,259,212232,143999,143999,0.6784980587281843,N
1130,2006,NAMAKKAL,. VIJAYA.K,N,AIFB,F,35,SC,245,212232,143999,143999,0.6784980587281843,N
1131,2006,KAPILAMALAI,. NEDUNCHEZHIAN.K,W,PMK,M,51,GEN,58048,171751,122862,122862,0.7153495467275299,N
1132,2006,KAPILAMALAI,. GURUSWAMY.T.N,N,MDMK,M,60,GEN,49101,171751,122862,122862,0.7153495467275299,N
1133,2006,KAPILAMALAI,. SELVI.K,N,DMDK,F,36,GEN,9576,171751,122862,122862,0.7153495467275299,N
1134,2006,KAPILAMALAI,. VIJAYAKUMAR.K,N,IND,M,28,GEN,1639,171751,122862,122862,0.7153495467275299,N
1135,2006,KAPILAMALAI,. RANGASAMY.E,N,IND,M,50,GEN,1012,171751,122862,122862,0.7153495467275299,N
1136,2006,KAPILAMALAI,. RAJU.L,N,BJP,M,65,GEN,911,171751,122862,122862,0.7153495467275299,N
1137,2006,KAPILAMALAI,. EGAMBARAM.S,N,IND,M,36,GEN,589,171751,122862,122862,0.7153495467275299,N
1138,2006,KAPILAMALAI,. DHARMALINGAM.M.P,N,IND,M,27,GEN,529,171751,122862,122862,0.7153495467275299,N
1139,2006,KAPILAMALAI,. YOGANATHAN.N,N,IND,M,37,GEN,387,171751,122862,122862,0.7153495467275299,N
1139,2006,KAPILAMALAI,. YOGANATHAN.N,N,IND,M,37,GEN,387,171751,122862,122862,0.7153495467275299,N
1140,2006,KAPILAMALAI,. SELVARASU.K,N,IND,M,29,GEN,261,171751,122862,122862,0.7153495467275299,N
1141,2006,KAPILAMALAI,. PALANIVEL.A,N,IND,M,37,GEN,250,171751,122862,122862,0.7153495467275299,N
1142,2006,KAPILAMALAI,. MURUGESAN.V,N,IND,M,30,GEN,221,171751,122862,122862,0.7153495467275299,N
1142,2006,KAPILAMALAI,. MURUGESAN.V,N,IND,M,30,GEN,221,171751,122862,122862,0.7153495467275299,N
1143,2006,KAPILAMALAI,. MATHAIYAN.S,N,IND,M,39,GEN,172,171751,122862,122862,0.7153495467275299,N
1144,2006,KAPILAMALAI,. SINGARAVELU.S,N,IND,M,51,GEN,166,171751,122862,122862,0.7153495467275299,W
1145,2006,TIRUCHENGODE,. THANNGAMANI.P,W,AIADMK,M,46,GEN,85471,296618,212073,212068,0.7149700962180313,N
1145,2006,TIRUCHENGODE,. THANNGAMANI.P,W,AIADMK,M,46,GEN,85471,296618,212073,212068,0.7149700962180313,N
1146,2006,TIRUCHENGODE,. GANDHISELVAN.S,N,DMK,M,42,GEN,85355,296618,212073,212068,0.7149700962180313,W
1147,2006,TIRUCHENGODE,. PONGIYANNAN.S,N,DMDK,M,38,GEN,32327,296618,212073,212068,0.7149700962180313,N
1147,2006,TIRUCHENGODE,. PONGIYANNAN.S,N,DMDK,M,38,GEN,32327,296618,212073,212068,0.7149700962180313,N
1148,2006,TIRUCHENGODE,. LINGAPPAN.V,N,IND,M,59,GEN,2969,296618,212073,212068,0.7149700962180313,N
1149,2006,TIRUCHENGODE,. DHANAGOPAL.P.T,N,BJP,M,48,GEN,2332,296618,212073,212068,0.7149700962180313,N
1149,2006,TIRUCHENGODE,. DHANAGOPAL.P.T,N,BJP,M,48,GEN,2332,296618,212073,212068,0.7149700962180313,N
1150,2006,TIRUCHENGODE,. RAVI.M,N,IND,M,33,GEN,885,296618,212073,212068,0.7149700962180313,N
1151,2006,TIRUCHENGODE,. THENMOZHI,N,CPI(ML)(L),F,45,GEN,666,296618,212073,212068,0.7149700962180313,W
1152,2006,TIRUCHENGODE,. MANOHARAN.P,N,IND,M,34,GEN,663,296618,212073,212068,0.7149700962180313,N
1153,2006,TIRUCHENGODE,. ANNADURAI.K,N,IND,M,33,GEN,303,296618,212073,212068,0.7149700962180313,N
1153,2006,TIRUCHENGODE,. ANNADURAI.K,N,IND,M,33,GEN,303,296618,212073,212068,0.7149700962180313,N
1154,2006,TIRUCHENGODE,. SIVAMALAI.V,N,IND,M,45,GEN,267,296618,212073,212068,0.7149700962180313,N
1155,2006,TIRUCHENGODE,. NANDHAKUMAR.K.L,N,IND,M,32,GEN,258,296618,212073,212068,0.7149700962180313,N
1156,2006,TIRUCHENGODE,. DHANDAPANI.T.G.P,N,IND,M,39,GEN,232,296618,212073,212068,0.7149700962180313,N
1156,2006,TIRUCHENGODE,. DHANDAPANI.T.G.P,N,IND,M,39,GEN,232,296618,212073,212068,0.7149700962180313,N
1157,2006,TIRUCHENGODE,. SELVARAJ.P,N,IND,M,45,GEN,190,296618,212073,212068,0.7149700962180313,N
1158,2006,TIRUCHENGODE,. CHINNUSAMY.N,N,IND,M,39,GEN,150,296618,212073,212068,0.7149700962180313,N
1159,2006,SANKARI,. DURAISAMY.V.P,W,DMK,M,56,SC,67792,210731,144693,144691,0.6866241796413437,N
1160,2006,SANKARI,. SHANTHAMANI.S,N,AIADMK,F,39,SC,51372,210731,144693,144691,0.6866241796413437,N
1161,2006,SANKARI,. EASWARAN.R,N,DMDK,M,28,SC,19109,210731,144693,144691,0.6866241796413437,N
1162,2006,SANKARI,. SAKTHIVEL.P,N,IND,M,32,SC,1918,210731,144693,144691,0.6866241796413437,N
1162,2006,SANKARI,. SAKTHIVEL.P,N,IND,M,32,SC,1918,210731,144693,144691,0.6866241796413437,N
1163,2006,SANKARI,. PONNUSAMI.P,N,BSP,M,41,SC,1267,210731,144693,144691,0.6866241796413437,W
1164,2006,SANKARI,. KANDHASAMY.P,N,IND,M,41,SC,930,210731,144693,144691,0.6866241796413437,N
1165,2006,SANKARI,. MURUGAN.L,N,BJP,M,30,SC,692,210731,144693,144691,0.6866241796413437,N
1166,2006,SANKARI,. RAMASAMY.A,N,IND,M,60,SC,469,210731,144693,144691,0.6866241796413437,N
1166,2006,SANKARI,. RAMASAMY.A,N,IND,M,60,SC,469,210731,144693,144691,0.6866241796413437,N
1167,2006,SANKARI,. MANICKAM.T.K,N,JD(U),M,69,SC,458,210731,144693,144691,0.6866241796413437,N
1168,2006,SANKARI,. RAMESH.A.K,N,IND,M,30,SC,354,210731,144693,144691,0.6866241796413437,N
1168,2006,SANKARI,. RAMESH.A.K,N,IND,M,30,SC,354,210731,144693,144691,0.6866241796413437,N
1169,2006,SANKARI,. ASHOKKUMAR.K.R,N,IND,M,46,SC,330,210731,144693,144691,0.6866241796413437,N
1170,2006,EDAPADI,. KAVERI V,W,PMK,M,54,GEN,76027,222666,169951,169848,0.7632552792074228,N
1171,2006,EDAPADI,. PALANISWAMI K,N,AIADMK,M,52,GEN,69680,222666,169951,169848,0.7632552792074228,N
1172,2006,EDAPADI,. RAJENDRAN AK,N,DMDK,M,42,GEN,7954,222666,169951,169848,0.7632552792074228,N
1173,2006,EDAPADI,. GANESAN I,N,IND,M,57,GEN,6881,222666,169951,169848,0.7632552792074228,N
1174,2006,EDAPADI,. RAVI R,N,IND,M,25,SC,2197,222666,169951,169848,0.7632552792074228,N
1175,2006,EDAPADI,. THILLAIKKARASI,N,BJP,F,40,GEN,1545,222666,169951,169848,0.7632552792074228,N
1175,2006,EDAPADI,. THILLAIKKARASI,N,BJP,F,40,GEN,1545,222666,169951,169848,0.7632552792074228,N
1176,2006,EDAPADI,. MURUGESAN N,N,JD(U),M,33,GEN,1540,222666,169951,169848,0.7632552792074228,N
1176,2006,EDAPADI,. MURUGESAN N,N,JD(U),M,33,GEN,1540,222666,169951,169848,0.7632552792074228,N
1177,2006,EDAPADI,. SELVARAJU V,N,IND,M,40,SC,1432,222666,169951,169848,0.7632552792074228,N
1178,2006,EDAPADI,. PALANISAMY P,N,IND,M,33,GEN,811,222666,169951,169848,0.7632552792074228,N
1179,2006,EDAPADI,. RATHINAVEL K,N,IND,M,46,SC,635,222666,169951,169848,0.7632552792074228,N
1180,2006,EDAPADI,. SAKTHIVEL S,N,IND,M,36,GEN,506,222666,169951,169848,0.7632552792074228,N
1180,2006,EDAPADI,. SAKTHIVEL S,N,IND,M,36,GEN,506,222666,169951,169848,0.7632552792074228,N
1181,2006,EDAPADI,. PALANI S,N,IND,M,51,SC,324,222666,169951,169848,0.7632552792074228,N
1182,2006,EDAPADI,. DEVARAJAN A,N,IND,M,40,GEN,316,222666,169951,169848,0.7632552792074228,N
1183,2006,METTUPALAYAM,. CHINNARAJ.O.K .,W,AIADMK,M,51,GEN,67445,204170,151547,151546,0.7422589018954793,N
1183,2006,METTUPALAYAM,. CHINNARAJ.O.K .,W,AIADMK,M,51,GEN,67445,204170,151547,151546,0.7422589018954793,W
1184,2006,METTUPALAYAM,. ARUNKUMAR.B,N,DMK,M,44,GEN,67303,204170,151547,151546,0.7422589018954793,N
1185,2006,METTUPALAYAM,. SARASWATHI.V.,N,DMDK,F,36,GEN,10877,204170,151547,151546,0.7422589018954793,N
1186,2006,METTUPALAYAM,. JEGANATHAN.P.,N,BJP,M,35,GEN,3187,204170,151547,151546,0.7422589018954793,W
1187,2006,METTUPALAYAM,. PREMNATH.R.,N,IND,M,56,GEN,1346,204170,151547,151546,0.7422589018954793,N
1188,2006,METTUPALAYAM,. PAPPANNAN.T.K.,N,IND,M,74,GEN,692,204170,151547,151546,0.7422589018954793,N
1188,2006,METTUPALAYAM,. PAPPANNAN.T.K.,N,IND,M,74,GEN,692,204170,151547,151546,0.7422589018954793,N
1189,2006,METTUPALAYAM,. VEERAKUMAR.N.,N,JD(U),M,44,GEN,369,204170,151547,151546,0.7422589018954793,N
1190,2006,METTUPALAYAM,. CHINNARAJ.P.S.,N,IND,M,35,GEN,327,204170,151547,151546,0.7422589018954793,N
1191,2006,AVANASHI,. PREMA.R.,W,AIADMK,F,34,SC,54562,190450,134556,134476,0.7065161459700708,N
1192,2006,AVANASHI,. ARUMUGAM.M.,N,CPI,M,34,SC,50023,190450,134556,134476,0.7065161459700708,N
1193,2006,AVANASHI,. ANANDHARAJ.M.,N,DMDK,M,31,SC,14570,190450,134556,134476,0.7065161459700708,N
1193,2006,AVANASHI,. ANANDHARAJ.M.,N,DMDK,M,31,SC,14570,190450,134556,134476,0.7065161459700708,N
1194,2006,AVANASHI,. MOHANRAJ.M.,N,IND,M,27,SC,11146,190450,134556,134476,0.7065161459700708,N
1195,2006,AVANASHI,. RAMASAMY.P.,N,BSP,M,47,SC,1535,190450,134556,134476,0.7065161459700708,N
1195,2006,AVANASHI,. RAMASAMY.P.,N,BSP,M,47,SC,1535,190450,134556,134476,0.7065161459700708,W
1196,2006,AVANASHI,. NAINAN.K.,N,IND,M,39,SC,1021,190450,134556,134476,0.7065161459700708,N
1197,2006,AVANASHI,. RAVIRAJ.M.R.,N,SP,M,38,SC,684,190450,134556,134476,0.7065161459700708,N
1197,2006,AVANASHI,. RAVIRAJ.M.R.,N,SP,M,38,SC,684,190450,134556,134476,0.7065161459700708,N
1198,2006,AVANASHI,. CHELLADURAI.P.,N,IND,M,51,SC,542,190450,134556,134476,0.7065161459700708,N
1199,2006,AVANASHI,. GANESAN.A.,N,IND,M,27,SC,393,190450,134556,134476,0.7065161459700708,N
1199,2006,AVANASHI,. GANESAN.A.,N,IND,M,27,SC,393,190450,134556,134476,0.7065161459700708,N
1200,2006,THONDAMUTHUR,. KANNAPPAN.M.,W,MDMK,M,71,GEN,123490,420186,297700,296863,0.7084957614009034,N
1201,2006,THONDAMUTHUR,. BALASUBRAMONIYAN.S.R.,N,INC,M,67,GEN,113596,420186,297700,296863,0.7084957614009034,N
1202,2006,THONDAMUTHUR,. DENNIS KOVIL PILLAI.E.,N,DMDK,M,46,GEN,37901,420186,297700,296863,0.7084957614009034,N
1203,2006,THONDAMUTHUR,. CHINNARAJ.M.,N,BJP,M,60,GEN,13545,420186,297700,296863,0.7084957614009034,N
1204,2006,THONDAMUTHUR,. VARADHARAJAN.K.,N,IND,M,56,GEN,2035,420186,297700,296863,0.7084957614009034,N
1205,2006,THONDAMUTHUR,. JANAKI.D.,N,BSP,F,56,GEN,959,420186,297700,296863,0.7084957614009034,N
1206,2006,THONDAMUTHUR,. SHANMUGASUNDARAM.S.,N,IND,M,39,GEN,956,420186,297700,296863,0.7084957614009034,N
1207,2006,THONDAMUTHUR,. RANGASWAMY.V.C.,N,IND,M,71,GEN,731,420186,297700,296863,0.7084957614009034,N
1208,2006,THONDAMUTHUR,. MANIKANDAN. V,N,IND,M,40,GEN,669,420186,297700,296863,0.7084957614009034,N
1209,2006,THONDAMUTHUR,. KRISHNAN.V.,N,AIFB,M,36,GEN,649,420186,297700,296863,0.7084957614009034,N
1210,2006,THONDAMUTHUR,. BALU.C ALIAS,N,BDMK,M,44,GEN,517,420186,297700,296863,0.7084957614009034,N
1210,2006,THONDAMUTHUR,. BALU.C ALIAS,N,BDMK,M,44,GEN,517,420186,297700,296863,0.7084957614009034,N
1211,2006,THONDAMUTHUR,. NAGARAJAN.A.,N,IND,M,51,GEN,467,420186,297700,296863,0.7084957614009034,N
1212,2006,THONDAMUTHUR,. SARAVANAKUMAR.R.,N,IND,M,25,SC,364,420186,297700,296863,0.7084957614009034,W
1213,2006,THONDAMUTHUR,. JANAKI.V.,N,LJP,F,52,GEN,353,420186,297700,296863,0.7084957614009034,N
1214,2006,THONDAMUTHUR,. SENTHILKUMAR.K.,N,IND,M,25,SC,334,420186,297700,296863,0.7084957614009034,N
1215,2006,THONDAMUTHUR,. AYYASAMY.T.A.,N,IND,M,60,GEN,297,420186,297700,296863,0.7084957614009034,W
1216,2006,SINGANALLUR,. CHINNASWAMY.R.,W,AIADMK,M,67,GEN,100283,337398,240273,240267,0.7121352230896448,N
1217,2006,SINGANALLUR,. SOUNDARARAJAN.A,N,CPI(M),M,57,GEN,100269,337398,240273,240267,0.7121352230896448,N
1218,2006,SINGANALLUR,. PONNUSAMY.M.,N,DMDK,M,36,GEN,31268,337398,240273,240267,0.7121352230896448,N
1219,2006,SINGANALLUR,. VELUSAMY.V.,N,BJP,M,40,GEN,5057,337398,240273,240267,0.7121352230896448,N
1219,2006,SINGANALLUR,. VELUSAMY.V.,N,BJP,M,40,GEN,5057,337398,240273,240267,0.7121352230896448,N
1220,2006,SINGANALLUR,. RAJKUMAR.S.,N,IND,M,27,GEN,2019,337398,240273,240267,0.7121352230896448,N
1221,2006,SINGANALLUR,. NAKKEERAN.N.,N,BSP,M,36,SC,1371,337398,240273,240267,0.7121352230896448,N
1222,2006,COIMBATORE WEST,. MALARAVAN.T.,W,AIADMK,M,57,GEN,49957,140374,100682,100669,0.7172410845313235,N
1222,2006,COIMBATORE WEST,. MALARAVAN.T.,W,AIADMK,M,57,GEN,49957,140374,100682,100669,0.7172410845313235,N
1223,2006,COIMBATORE WEST,. MAHESWARI.A.S.,N,INC,F,43,GEN,35676,140374,100682,100669,0.7172410845313235,N
1224,2006,COIMBATORE WEST,. AKBAR.A.S.,N,DMDK,M,57,GEN,8329,140374,100682,100669,0.7172410845313235,N
1225,2006,COIMBATORE WEST,. KARUMUTHUTHIAGARAJAN,N,BJP,M,47,GEN,4564,140374,100682,100669,0.7172410845313235,W
1226,2006,COIMBATORE WEST,. MARUTHACHALAM .K,N,IND,M,37,GEN,488,140374,100682,100669,0.7172410845313235,N
1226,2006,COIMBATORE WEST,. MARUTHACHALAM .K,N,IND,M,37,GEN,488,140374,100682,100669,0.7172410845313235,N
1227,2006,COIMBATORE WEST,. MOOKAMBIKAIMANI.S.,N,IND,M,52,GEN,417,140374,100682,100669,0.7172410845313235,N
1228,2006,COIMBATORE WEST,. KRISHNAN.R.,N,BSP,M,45,GEN,270,140374,100682,100669,0.7172410845313235,N
1229,2006,COIMBATORE WEST,. VIJAY.M.R.,N,IND,M,27,GEN,260,140374,100682,100669,0.7172410845313235,N
1230,2006,COIMBATORE WEST,. YUVARAJ.S.,N,IND,M,33,GEN,144,140374,100682,100669,0.7172410845313235,W
1231,2006,COIMBATORE WEST,. SENTHIL KUMAR.D.,N,IND,M,33,GEN,121,140374,100682,100669,0.7172410845313235,N
1232,2006,COIMBATORE WEST,. KRISHNARAJ.G.,N,BDMK,M,47,GEN,112,140374,100682,100669,0.7172410845313235,N
1233,2006,COIMBATORE WEST,. ANATHAN.S.,N,IND,M,35,GEN,93,140374,100682,100669,0.7172410845313235,N
1233,2006,COIMBATORE WEST,. ANATHAN.S.,N,IND,M,35,GEN,93,140374,100682,100669,0.7172410845313235,N
1234,2006,COIMBATORE WEST,. BALAKRISHNAN.R.,N,IND,M,40,GEN,76,140374,100682,100669,0.7172410845313235,N
1235,2006,COIMBATORE WEST,. ASHOK CHAND.K.,N,IND,M,49,GEN,58,140374,100682,100669,0.7172410845313235,N
1236,2006,COIMBATORE WEST,. RANGAN.N.,N,IND,M,35,GEN,58,140374,100682,100669,0.7172410845313235,N
1237,2006,COIMBATORE WEST,. SASIKUMAR.S.,N,IND,M,26,GEN,46,140374,100682,100669,0.7172410845313235,N
1238,2006,COIMBATORE EAST,. PONGALUR PALANISAMY.N.,W,DMK,M,61,GEN,51827,157364,109159,109103,0.6936719961363463,N
1239,2006,COIMBATORE EAST,. GOPALAKRISHNAN.V.,N,AIADMK,M,54,GEN,45491,157364,109159,109103,0.6936719961363463,N
1240,2006,COIMBATORE EAST,. MARY.G.,N,DMDK,F,42,GEN,7886,157364,109159,109103,0.6936719961363463,W
1241,2006,COIMBATORE EAST,. SHANMUGAM.K.,N,BJP,M,56,GEN,2651,157364,109159,109103,0.6936719961363463,N
1242,2006,COIMBATORE EAST,. RAMAMOORTHY.P.M.,N,IND,M,51,GEN,424,157364,109159,109103,0.6936719961363463,N
1243,2006,COIMBATORE EAST,. ANBUSELVAM.S.B.,N,JD(U),M,39,GEN,415,157364,109159,109103,0.6936719961363463,N
1244,2006,COIMBATORE EAST,. SUBRAMANIAN.P.,N,BSP,M,43,SC,205,157364,109159,109103,0.6936719961363463,N
1244,2006,COIMBATORE EAST,. SUBRAMANIAN.P.,N,BSP,M,43,SC,205,157364,109159,109103,0.6936719961363463,N
1245,2006,COIMBATORE EAST,. SIVARAJASEKARAN.P.,N,IND,M,39,GEN,204,157364,109159,109103,0.6936719961363463,N
1246,2006,PERUR,. VELUMANI.S.P.,W,AIADMK,M,36,GEN,114024,337402,246809,246121,0.7314983313673303,N
1247,2006,PERUR,. RUKUMANI.N.,N,DMK,F,54,GEN,99789,337402,246809,246121,0.7314983313673303,N
1248,2006,PERUR,. RAJASEKAR.S.,N,DMDK,M,35,GEN,21829,337402,246809,246121,0.7314983313673303,N
1249,2006,PERUR,. RAMAMURTHY.K.P.,N,BJP,M,48,GEN,3913,337402,246809,246121,0.7314983313673303,N
1250,2006,PERUR,. SAMINATHAN.P.,N,LJP,M,26,GEN,1056,337402,246809,246121,0.7314983313673303,N
1251,2006,PERUR,. VARADHARAJAN.V.V.,N,IND,M,49,GEN,1038,337402,246809,246121,0.7314983313673303,W
1252,2006,PERUR,. JAYARAJ.M.,N,IND,M,63,GEN,818,337402,246809,246121,0.7314983313673303,N
1253,2006,PERUR,. VELUMANI.K.,N,IND,F,34,GEN,793,337402,246809,246121,0.7314983313673303,N
1253,2006,PERUR,. VELUMANI.K.,N,IND,F,34,GEN,793,337402,246809,246121,0.7314983313673303,N
1254,2006,PERUR,. SIVAKUMAR.K.,N,BSP,M,39,SC,610,337402,246809,246121,0.7314983313673303,N
1254,2006,PERUR,. SIVAKUMAR.K.,N,BSP,M,39,SC,610,337402,246809,246121,0.7314983313673303,N
1255,2006,PERUR,. RUKMANI.V.,N,IND,F,44,GEN,490,337402,246809,246121,0.7314983313673303,N
1256,2006,PERUR,. NOORMOHAMMAD.A.,N,AIFB,M,48,GEN,449,337402,246809,246121,0.7314983313673303,N
1257,2006,PERUR,. RUKMANI.B.,N,IND,F,54,GEN,411,337402,246809,246121,0.7314983313673303,N
1258,2006,PERUR,. SENTHILKUMAR.M.,N,IND,M,38,GEN,255,337402,246809,246121,0.7314983313673303,N
1259,2006,PERUR,. VELUMANI.N.,N,IND,F,35,GEN,251,337402,246809,246121,0.7314983313673303,N
1260,2006,PERUR,. RAVICHANDRAN.S,N,IND,M,33,GEN,209,337402,246809,246121,0.7314983313673303,N
1261,2006,PERUR,. THANGAVELU.G.,N,IND,M,42,GEN,186,337402,246809,246121,0.7314983313673303,W
1261,2006,PERUR,. THANGAVELU.G.,N,IND,M,42,GEN,186,337402,246809,246121,0.7314983313673303,N
1262,2006,KINATHUKKADAVU,. DAMODARAN.S.,W,AIADMK,M,53,GEN,55493,156478,117815,117812,0.7529173430130753,N
1263,2006,KINATHUKKADAVU,. KANDASAMY.K.V.,N,DMK,M,81,GEN,50343,156478,117815,117812,0.7529173430130753,N
1263,2006,KINATHUKKADAVU,. KANDASAMY.K.V.,N,DMK,M,81,GEN,50343,156478,117815,117812,0.7529173430130753,W
1264,2006,KINATHUKKADAVU,. LATHARANI.C.B.,N,DMDK,F,42,GEN,5449,156478,117815,117812,0.7529173430130753,N
1265,2006,KINATHUKKADAVU,. MUTHURAMALINGAM.V.,N,BJP,M,31,GEN,2267,156478,117815,117812,0.7529173430130753,N
1266,2006,KINATHUKKADAVU,. RANGARASU.R.,N,IND,M,35,GEN,1937,156478,117815,117812,0.7529173430130753,N
1267,2006,KINATHUKKADAVU,. AARAN.M.,N,IND,M,55,SC,1142,156478,117815,117812,0.7529173430130753,N
1268,2006,KINATHUKKADAVU,. AMIRTHALINGAM.V.,N,IND,M,52,GEN,792,156478,117815,117812,0.7529173430130753,N
1269,2006,KINATHUKKADAVU,. LAKSHMI.V.P.,N,BSP,F,60,SC,389,156478,117815,117812,0.7529173430130753,N
